person	abstract	name
http://dbpedia.org/resource/Neil_S._Sullivan	"""Neil S. Sullivan (born January 18, 1942) is a professor of physics at the University of Florida. He attended Otago University where he received a Bachelor of Science degree in physics in 1964 followed by a Master of Science in 1965. In 1972, he obtained his PhD from Harvard University with the thesis Nuclear Magnetism of Solid Hydrogen at Low Temperatures. Born in New Zealand, Sullivan became a naturalized United States citizen in 2004."""	Neil S. Sullivan
http://dbpedia.org/resource/Nela_Zisser	"""Nela Louise Zisser (born 6 June 1992) is a New Zealand model and Miss Earth New Zealand 2013, as well as a competitive eater."""	Nela Zisser
http://dbpedia.org/resource/Nelson_Dalzell	"""George Nelson Dalzell (26 April 1921 Ð 30 April 1989) was a New Zealand rugby union player. A lock, Dalzell represented Canterbury at a provincial level, and was a member of the New Zealand national side, the All Blacks, from 1953 to 1954. He played 22 matches for the All Blacks including five internationals."""	Nelson Dalzell
http://dbpedia.org/resource/Neville_Siebert	"""Neville Siebert is a former football (soccer) goalkeeper who represented New Zealand at international level. Siebert made his full All Whites debut in a 3Ð5 loss to Australia on 5 November 1967 and ended his international playing career with six AÐinternational caps to his credit, his final cap an appearance in a 1Ð3 loss to New Caledonia on 8 October 1968."""	Neville J Siebert
http://dbpedia.org/resource/Neville_Siebert	"""Neville Siebert is a former football (soccer) goalkeeper who represented New Zealand at international level. Siebert made his full All Whites debut in a 3Ð5 loss to Australia on 5 November 1967 and ended his international playing career with six AÐinternational caps to his credit, his final cap an appearance in a 1Ð3 loss to New Caledonia on 8 October 1968."""	Neville Siebert
http://dbpedia.org/resource/Ngaire_Woods	"""Ngaire Woods (pronounced /_na_ri_/; born 1962/1963) is the founding dean of the Blavatnik School of Government and professor of Global Economic Governance at the University of Oxford. She founded and is the director of the Global Economic Governance Programme, and is co-founder (with Robert O. Keohane) of the OxfordÐPrinceton Global Leaders Fellowship programme. She was born in New Zealand."""	Ngaire Woods
http://dbpedia.org/resource/Ngila_Dickson	"""Ngila Dickson, ONZM (born 1958) is a New Zealand film costume designer. Her most notable work is in The Lord of the Rings: The Return of the King and The Lord of the Rings: The Fellowship of the Ring - both of which were filmed in New Zealand, as well as her years of work on Xena: Warrior Princess. She and Richard Taylor won the Academy Award for Costume Design for the Lord of the Rings: The Return of the King (2004).Other Academy Award Nominations for:The Last Samurai (2004);Lord of the Rings: The Fellowship of the Ring (2002). British Film and Television Award Nominations for:Lord of the Rings: The Fellowship of the Ring (2002); Lord of the Rings: The Return of the King (2004).She and Richard Taylor won a BAFTA for Lord of the Rings: The Two Towers (2003).She won the Costume Designers Guild Award for Lord of the Rings: The Return of the King (2004) Dickson is married to Hamish Keith. She was awarded Officer of the Order of New Zealand 2004."""	Ngila Dickson
http://dbpedia.org/resource/Nic_Mayhew	"""Nic Mayhew (born 28 November 1988 in Auckland, New Zealand), is a rugby union player for Harlequins in the Aviva Premiership. He plays in the front row at Prop. Mayhew started out playing rugby at local club Northcote, part of the North Harbour Rugby Union. In 2010 Nic was selected for the North Harbour development team  and played for the side in that year's ITM Cup. In 2011 he left New Zealand and, with a recommendation from former All Black and current North Harbour forwards coach Craig Dowd, joined Harlequins. Nic broke his ankle in 2011/12 preseason training, but eventually debuted for Quins in the second round of the LV Cup against Sale. He had limited opportunity for first team rugby in his first year with Quins, but was dual-registered to Championship side Esher to gain experience. As his father was born in England, Nic is qualified to play for both England and New Zealand. His brothers, Richard and Mike, both play for Newcastle Falcons and Mike started against Quins in their home fixture against Falcons when Nic made his Aviva Premiership debut from the bench."""	Nic Mayhew
http://dbpedia.org/resource/Nic_Mayhew	"""Nic Mayhew (born 28 November 1988 in Auckland, New Zealand), is a rugby union player for Harlequins in the Aviva Premiership. He plays in the front row at Prop. Mayhew started out playing rugby at local club Northcote, part of the North Harbour Rugby Union. In 2010 Nic was selected for the North Harbour development team  and played for the side in that year's ITM Cup. In 2011 he left New Zealand and, with a recommendation from former All Black and current North Harbour forwards coach Craig Dowd, joined Harlequins. Nic broke his ankle in 2011/12 preseason training, but eventually debuted for Quins in the second round of the LV Cup against Sale. He had limited opportunity for first team rugby in his first year with Quins, but was dual-registered to Championship side Esher to gain experience. As his father was born in England, Nic is qualified to play for both England and New Zealand. His brothers, Richard and Mike, both play for Newcastle Falcons and Mike started against Quins in their home fixture against Falcons when Nic made his Aviva Premiership debut from the bench."""	Nicholas Mayhew
http://dbpedia.org/resource/Nicholas_Tongue	"""Walter Nicholas (""Nick"") Henry Tongue (born 8 April 1973 in Auckland) is a former freestyle swimmer from New Zealand, who competed at the 1996 Summer Olympics in Atlanta, United States for his native country."""	Nicholas Tongue
http://dbpedia.org/resource/Nicholas_Tongue	"""Walter Nicholas (""Nick"") Henry Tongue (born 8 April 1973 in Auckland) is a former freestyle swimmer from New Zealand, who competed at the 1996 Summer Olympics in Atlanta, United States for his native country."""	Walter Nicholas Henry Nick Tongue
http://dbpedia.org/resource/Nick_Gaffaney	"""Nick Gaffaney is a professional drummer, songwriter and singer from New Zealand, and is best known for the band Cairo Knife Fight."""	Nick Gaffaney
http://dbpedia.org/resource/Nicky_Smith_(New_Zealand_footballer)	"""Nicola ""Nicky"" Smith (born 15 February 1980) is an association football player who represented New Zealand. Smith made her Football Ferns as a substitute in a 1-4 loss to Germany on 26 May 1998, and finished her international career with 23 caps and 24 goals to her credit."""	Nicola Anne Smith
http://dbpedia.org/resource/Nicky_Smith_(New_Zealand_footballer)	"""Nicola ""Nicky"" Smith (born 15 February 1980) is an association football player who represented New Zealand. Smith made her Football Ferns as a substitute in a 1-4 loss to Germany on 26 May 1998, and finished her international career with 23 caps and 24 goals to her credit."""	Nicola Smith
http://dbpedia.org/resource/Nicola_Kawana	"""Nicola Kawana (born 1970) is best known for playing Huia Samuels on the longest running New Zealand television series Shortland Street. Other roles include Mercy Peak, Jackson's Wharf and Lollie in The Man Who Lost His Head. As of August 20, 2006, the character Huia Samuels has been written out of Shortland Street. It was reported that Kawana was very angry with the decision. However, the story that appeared went to print based on gossip. Kawana was unable to give her side of the story due to the legal constraints of her contract to South Pacific Pictures, the makers of the serial programme. Actors on the show are generally contracted for six to twelve months at a time; given the nature of fast turnaround TV and the production process, some characters last longer than initially envisioned, others shorter. In Kawana's case, her contract had been terminated two months short of the agreed amount of time stipulated in her contract."""	Nicola Kawana
http://dbpedia.org/resource/Nicole_Lewis	"""Nicole Lewis (born 26 January 1989) is a female water polo player of New Zealand. She was part of the New Zealand team at the 2015 World Aquatics Championships."""	Nicole Lewis
http://dbpedia.org/resource/Nicole_Whippy	"""Nicole Whippy (1977 or 1978) is a New Zealand actress who has been in a number of television series over the years in New Zealand, but is best known for her role as Kasey Mason in the hit comedy-drama Outrageous Fortune."""	Nicole Whippy
http://dbpedia.org/resource/Nigel_Ashurst	"""Nigel Ashurst is a former association football player who represented New Zealand at international level. Ashurst played three official full internationals for New Zealand, making his debut in a 3-1 win over New Caledonia on 30 September 1972. His other two matches were a 1-3 loss to Australia on 9 September and a 1-1 draw with Indonesia on 10 October 1972."""	Nigel Ashurst
http://dbpedia.org/resource/Nigel_Ashurst	"""Nigel Ashurst is a former association football player who represented New Zealand at international level. Ashurst played three official full internationals for New Zealand, making his debut in a 3-1 win over New Caledonia on 30 September 1972. His other two matches were a 1-3 loss to Australia on 9 September and a 1-1 draw with Indonesia on 10 October 1972."""	Nigel C Ashurst
